Date,Close,High,Low,Open,Volume,rsi,macd,ema_20,ema_50,TICKER,Adj Close,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,,,,,,NIFTY50.NS,NIFTY50.NS,NIFTY50.NS,NIFTY50.NS,NIFTY50.NS,NIFTY50.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
2020-04-21,553.5324096679688,560.0860954670951,520.719067459836,541.2972622124873,61371628.0,56.22840168569433,3.591563146059002,520.595009149668,548.7504898175555,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-04-22,610.0107421875,619.5393912196122,581.5591166596107,590.5061634535994,142683366.0,64.63225459227004,9.967229379625792,529.1107932485093,551.1528526555925,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-04-23,613.2763671875,619.9643142606366,605.4029383592604,611.6882791292506,65464502.0,65.05008618634602,15.109328515558445,537.1265621950798,553.5890689117457,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-04-24,633.8993530273438,668.7705176942633,602.6741016877038,603.9937855419026,134986308.0,67.64933041837324,20.61099105639846,546.3430184648192,556.7384918182398,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-04-27,639.6030883789062,659.8458058753123,636.5834515375906,641.5043146604703,58482901.0,68.35040092780085,25.141526168504356,555.2249298852084,559.9880838402267,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-04-28,638.8873901367188,651.1000807620374,622.7826591494636,648.6620459031445,78453401.0,68.1508265335603,28.347484859028214,563.1927832424951,563.0821742832264,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-04-29,638.3504638671875,650.294808910519,635.2413590168171,646.3804914740855,37494672.0,67.99043517729993,30.49339587017073,570.350657587704,566.0338719139701,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-04-30,655.8196411132812,668.770532341543,643.3161499559969,650.4290406318744,71345899.0,70.42891711481374,33.220714694883554,578.4905607806161,569.5548824708059,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-05-04,642.0411376953125,655.372237059235,634.100578563775,644.1884308722197,53456868.0,66.14861143346994,33.8797794308191,584.5429966772538,572.3974807149042,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-05-05,653.4262084960938,661.6351717003255,647.4093321949724,650.3171635725639,44903763.0,67.88539131613616,34.91825711481022,591.1033025647623,575.5750778827941,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-05-06,653.4710693359375,664.2970042488814,646.6489200756587,654.9249553114857,40489094.0,67.89238156653073,35.3375290183825,597.0430898763028,578.6298226456624,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-05-07,674.1386108398438,677.135910051609,646.425134987599,650.8986570670977,50026966.0,71.02182581409694,36.91200428766524,604.3855204442591,582.375265319944,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-05-08,698.676025390625,706.7730639573823,687.6263616828003,691.1604694861131,84262770.0,74.23289338909072,39.682318502263456,613.3655685343891,586.9360794403628,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-05-11,705.3863525390625,722.475230772329,703.3732613494101,706.817841580586,67085063.0,75.04721693859092,41.935869200729826,622.1294527253104,591.5811881893316,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-05-12,661.7470703125,701.6062908611085,655.372320874391,700.0181429966896,100683202.0,61.44687752013319,39.74237365352633,625.9025591621856,594.3327914098479,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-05-13,675.7872314453125,689.5834112989287,656.6170544616783,689.5834112989287,66430125.0,63.724628297096935,38.690931321969856,630.6534803320072,597.5270831759447,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-05-14,648.4656982421875,675.9000219142658,645.8013059494067,663.390858072304,49266771.0,56.70397095081016,35.246733897031504,632.3498820377387,599.5246759236404,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-05-15,659.0556640625,662.3523056062347,639.0500542508714,652.101104371265,62152260.0,58.607528450955655,32.99140003812147,634.8932898496207,601.8592244781055,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-05-18,650.6334838867188,669.2617172227509,644.8756934578628,663.8426273750064,62796089.0,56.480699075461054,30.17657537637035,636.3923559483919,603.7719405333453,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-05-19,636.2501831054688,660.0943806330317,633.6987303989603,657.9718729953,42315854.0,52.946925586423106,26.479950004968487,636.3788156776372,605.0455971048011,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-05-20,647.44970703125,653.3881649537279,629.0698124523583,636.7469251931129,55320985.0,55.29247689391045,24.175377049887288,637.4331862827432,606.7085033764266,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-05-21,650.8592529296875,659.981412669229,643.5208404585119,648.0367682176926,39167981.0,56.0113939621361,22.36628364336127,638.7118592967379,608.4399053196918,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-05-22,646.4788208007812,658.4234659784153,644.1982807272651,655.6236168765307,37828973.0,54.79233944930872,20.344580164792887,639.4515699161707,609.9316274954208,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-05-26,643.091796875,654.6751640177939,639.5919112653286,653.9751868958597,33216635.0,53.817007870854695,18.25858743776348,639.798258197964,611.23202629462,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-05-27,652.8010864257812,656.61703698639,637.6501047337907,646.2303793438942,35667956.0,56.222675000831494,17.19071780168872,641.0366227910894,612.8621855154499,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-05-28,664.8585205078125,668.2454658354499,654.3589840196363,657.0685283367451,40126278.0,59.07374328139229,17.120008779379646,643.3053749545868,614.9012574759348,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-05-29,661.3136596679688,664.7457577060809,656.007450356248,662.9393746004914,40022527.0,57.88025593608339,16.58672923588074,645.0204496891946,616.721351679544,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-06-01,686.580322265625,694.7090163146383,666.5295595380629,668.3585186853417,39943702.0,63.53522506121882,17.995469296646206,648.9785327917117,619.460919153508,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-06-02,693.51220703125,695.4541060723005,686.7834677262479,689.1317954741431,22153960.0,64.9264962891738,19.447077310781197,653.2198351002392,622.364891227145,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-06-03,696.1992797851562,704.4860062831307,692.4509975159605,697.7121144364211,25381289.0,65.47637565485728,20.57711130438065,657.3131155464217,625.2603574451063,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-06-04,713.4275512695312,717.8080227909754,695.9057249087699,697.2604674305974,34202350.0,68.84857439484054,22.60230362513505,662.6573475200512,628.7178944578288,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-06-05,714.2855224609375,730.6783659768879,710.6727564801458,720.291708575871,33076685.0,69.01091278903876,23.99985880196209,667.5743165620404,632.0734877128526,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-06-08,708.776123046875,730.859089589277,706.7439793566319,730.859089589277,31414953.0,66.61041294695121,24.381810525112655,671.4982981320246,635.0814341965397,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-06-09,694.1670532226562,714.8726404733965,692.29294201313,704.6214390965813,25857161.0,60.59174530262214,23.237809176644873,673.6572271882753,637.398517295603,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-06-10,709.9728393554688,713.3146329578219,695.4766830422209,696.8540015463917,22132647.0,64.3453820558473,23.337553917908508,677.1158569184843,640.2445691410879,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-06-11,694.4154663085938,708.0761301554923,691.3897970340737,707.1955445300772,20385805.0,58.44454192860861,21.908702473074868,678.7634387651614,642.3689180496176,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-06-12,717.4918823242188,719.3885695925972,676.0355556331963,677.3903578499011,38548899.0,63.75424667659712,22.3804138440604,682.451861961262,645.3149166486215,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-06-15,729.120361328125,734.7201185977291,704.9826774658966,706.7439083037186,53107403.0,66.10454506281062,23.422568783530892,686.8964809485823,648.6014046752687,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-06-16,730.5429077148438,744.474543171046,715.9112353938917,741.9682427707079,51187003.0,66.39165039954929,24.085627564295578,691.05328349775,651.8147969513304,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-06-17,729.481689453125,738.5586972066078,723.4980791176175,726.2753520321108,41782053.0,65.94291441578558,24.245982388013545,694.7131316839763,654.8605574415968,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-06-18,747.793701171875,751.9031997400788,725.0785489207035,725.7107978465832,40471557.0,69.74320169762643,25.556096277174106,699.768424016157,658.5049944506274,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-06-19,794.5336303710938,807.8104393174129,750.5484335405904,754.1611393843139,105804173.0,76.84527625723369,30.019842579135798,708.7936817642462,663.8394507612339,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-06-22,788.5501098632812,814.7650899304879,783.5148135515716,800.8560305108304,60198705.0,74.43647229438113,32.69765536689704,716.3895320593924,668.7300648436673,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-06-23,777.1473388671875,796.4981230069162,774.9796793150689,790.2886927800162,37962078.0,69.93731148612288,33.51341122808253,722.175989850611,672.9817226485112,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-06-24,780.2858276367188,800.5398315469669,772.9926279248398,783.9211693289436,51586221.0,70.46643428810842,34.020980750762305,727.7102601159545,677.1897267656958,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-06-25,775.7925415039062,789.8371168459703,773.6023058840819,779.9020403666149,39679374.0,68.60472916305673,33.672506916047496,732.2895250100452,681.0565038142531,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-06-26,786.5179443359375,791.191964274281,775.3861571652835,780.7150021666101,30921913.0,70.60132678595257,33.87134152313047,737.4541363744158,685.1922465798094,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-06-29,778.1634521484375,785.6598967514907,774.7313543352946,780.3762638421109,25621946.0,67.0256482562016,32.97467021146474,741.3312140671799,688.8381762099517,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-06-30,769.560546875,786.2243018289918,765.6993848508981,784.4179786955026,30276420.0,63.46142273630001,31.21009858978323,744.019721953639,692.0037593732869,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-07-01,784.6889038085938,789.8370801059237,771.3443062214384,776.7408788298266,28464103.0,66.80441788383047,30.678749312914647,747.8929773683966,695.6384709197696,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-07-02,798.1976928710938,801.485081567038,786.725864305351,790.3306639056832,28789533.0,69.4888477586132,30.990458843853048,752.6839026543678,699.6604011923706,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-07-03,810.689697265625,813.0022452904714,801.6664242784979,807.0168938963399,29434266.0,71.76286036257608,31.878021261743584,758.208264045916,704.014491234459,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-07-06,839.6640625,842.4753051236336,812.5941809641026,818.4434654093601,47016185.0,76.19461711378351,34.52146800372475,765.9659591367812,709.3340822644803,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-07-07,826.8092041015625,845.3545651080822,819.0329064848479,843.3821557977242,35189589.0,70.87948781082392,35.17367867857854,771.7605538953318,713.9409497875032,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-07-08,815.2694091796875,832.0236438535034,811.6419416064408,827.0812567649883,26204095.0,66.40149996704872,34.363276863928945,775.9042543986037,717.9146148617066,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-07-09,827.1719970703125,832.0463807901345,809.9416146203339,820.257200151335,36418942.0,68.60470491665754,34.28623656322566,780.7868965578141,722.1992180855735,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-07-10,851.5665893554688,854.5365672443328,827.1719444149811,829.0990778284718,43759967.0,72.57416723133316,35.78115837245093,787.5278196814003,727.2724483314518,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-07-13,877.3894653320312,883.1480175589572,861.5193398778321,863.0383306607164,69608392.0,76.0291527199094,38.6045754419406,796.086071648127,733.1593901746118,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-07-14,869.2277221679688,880.4274760561808,855.7608159923657,876.9360759259316,67331128.0,72.90310621117511,39.725636934100635,803.0519431262072,738.4954031939592,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-07-15,836.127197265625,897.2497559791088,815.2694086530637,878.7270634112394,139669773.0,61.80442245548662,37.51074994077294,806.2019673299612,742.3241010006911,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-07-16,835.855224609375,847.463061457531,821.8214999600007,837.4875551151266,60961724.0,61.72127759736449,35.326270860137015,809.0260870708578,745.9919882010317,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-07-17,866.8245239257812,870.5879989548259,833.4066071401047,836.5806561826539,49726765.0,67.141899523544,35.68269123120251,814.53070010466,750.730519013767,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-07-20,870.5426025390625,876.0291396123432,861.3606541786958,869.5904298045907,36592938.0,67.73268042273303,35.85189646849608,819.8651670031745,755.4290320931904,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-07-21,893.96240234375,896.4336259674744,878.0696681167741,879.2032442811862,42173371.0,71.24033708743329,37.44414219189491,826.9220465594199,760.8617132794868,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-07-22,908.67626953125,911.3968402873401,889.0426683207968,899.1541819328522,59771457.0,73.21069013189373,39.4386700734251,834.7081630329276,766.6583625442619,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-07-23,933.0708618164062,943.0009721388485,902.9403320698102,908.6535486923683,58333751.0,76.13050253619255,42.497898196249935,844.0760391075446,773.1843429078755,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-07-24,973.1314697265625,980.771759562493,933.0708309814001,933.161502678431,120597372.0,79.98790262146967,47.60614082438724,856.367032499832,781.0254067046867,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-07-27,977.6885375976562,997.0047292904097,964.8564523008031,987.9361194684092,80304827.0,80.37639530278996,51.42933187803635,867.9214615567677,788.7376863475482,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-07-28,987.437255859375,994.8281988813131,975.1719293046234,977.688488793748,55114422.0,81.21646305476835,54.616295762849745,879.303918157016,796.5298263284042,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-07-29,950.6866455078125,989.7497164572247,938.806733983119,987.5279599955765,72663399.0,69.19135275705898,53.559124239853986,886.1022731428062,802.5751917864202,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-07-30,956.2185668945312,970.2068959629854,939.5096069794463,951.7522658851112,72857444.0,69.91347894641152,52.56178843656312,892.7800154048753,808.6004221828167,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-07-31,937.2877807617188,965.3551702803413,930.803734578172,958.7804523943249,74958061.0,64.35448008581074,49.67125706513866,897.0188502007651,813.6469852643423,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-08-03,910.9434204101562,932.7081063612384,908.2681255398212,930.1235431581412,46715383.0,57.50235904464901,44.73899710717285,898.3449997445166,817.4625317406487,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-08-04,975.1492309570312,982.5855095976556,906.9758674005031,916.2032119273854,92041055.0,66.78467094594771,45.48667579219614,905.6596884314228,823.6463238667814,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-08-05,964.1989135742188,995.7350350128565,960.5034420662862,983.4924363615606,74549993.0,64.20880658910725,44.68056766824702,911.2348527307366,829.1581901298181,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-08-06,967.6676025390625,982.9029063632007,955.7423553761497,978.0511909769217,49322975.0,64.67360945818517,43.81652574875022,916.6094003315296,834.5899317929257,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-08-07,973.2675170898438,978.41397565965,961.3649973579197,965.7178986420788,32984416.0,65.45361195403808,43.086953032411884,922.005411451369,840.0282684712363,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-08-10,961.2062377929688,981.6786719644749,955.8784359553779,979.0034370833714,26958997.0,62.26475060278655,41.06217773487583,925.7388234839024,844.7803456995396,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-08-11,967.5316772460938,979.4115895703418,952.3643759054555,967.985095738823,46828306.0,63.27526544571868,39.51246373751292,929.7190952707778,849.5941234072476,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-08-12,964.7202758789062,972.6100326976989,955.2889203298892,961.7276301780031,30264617.0,62.47448221527441,37.623744528093766,933.0525410429805,854.1088744845677,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-08-13,962.203857421875,969.8441477839456,956.7399877786922,964.9017603707093,24830322.0,61.72153864048412,35.51447821043121,935.8288568885895,858.3478934232855,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-08-14,958.4630126953125,978.0512181796919,947.331262509623,962.4304992398274,33224635.0,60.553200981269704,33.15878076728984,937.9844907749441,862.2739765319925,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-08-17,948.283447265625,954.472749949031,938.6480204856721,954.472749949031,30979066.0,57.37071753894715,30.123225918388698,938.9653437740566,865.6468969529193,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-08-18,960.6168212890625,967.7583570068861,944.2026051100721,945.4041850307872,30547672.0,60.10642320843559,28.38551647546808,941.0273892516761,869.3712077111994,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-08-19,966.5114135742188,976.6909912734272,961.8864371354927,970.7963711289713,34087543.0,61.38200304142284,27.170805424981836,943.4544391871564,873.1806275489649,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-08-20,950.8680419921875,963.0426971858464,946.7644877423543,961.2742991196269,22537845.0,56.242397734127394,24.661565638997445,944.1604965971593,876.2271928212482,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-08-21,943.9758911132812,962.1811736813316,941.7767425366628,960.3674398053548,25280895.0,54.093370813195826,21.8647923389658,944.1429151225043,878.884004518975,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-08-24,950.278564453125,954.2460509640609,938.8294034471639,948.3061551600297,32717218.0,55.75818463740673,19.927194124296648,944.7272626778015,881.6837911830593,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-08-25,944.0891723632812,957.3293988551819,942.2301027513665,954.926179130093,19388008.0,53.698684635919584,17.688301634134632,944.6664921716566,884.1310610332641,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-08-26,969.1185913085938,973.9476387792452,928.1737834196999,945.404164454041,59870421.0,60.114548484295796,17.72925630404245,946.9952635180316,887.4639053577869,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-08-27,957.0120239257812,974.8772272109728,953.6792992534803,973.9703303109421,28085062.0,56.06759096334805,16.593534430224054,947.949240699722,890.1912825565317,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-08-28,959.528564453125,967.1235185049004,955.0395957954092,961.2742345079785,27166900.0,56.719828246829735,15.71537340955365,949.0520334381414,892.9103916505157,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-08-31,943.4544067382812,985.7595292256586,934.2270624878475,985.7595292256586,62076132.0,51.464088332693635,13.56599394990053,948.5189261333928,894.8925098892518,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-09-01,946.4244384765625,962.3625085827924,935.1566206196067,952.2056589351107,38616258.0,52.342797291661384,11.964334580862555,948.3194511184565,896.9133698338521,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-09-02,964.992431640625,969.4360647157956,945.4042254030269,948.5782147606872,26949439.0,57.520635058661696,12.054334990506163,949.9073540253297,899.5831369635295,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-09-03,957.6921997070312,969.7761228830589,953.5659776492615,964.9017393534515,18586429.0,54.990944251295765,11.405122108880391,950.6487678997775,901.8619237377844,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-09-04,941.8900756835938,950.8226774812872,939.6002554209449,944.7467140146105,28475945.0,49.87751694385514,9.505938338114333,949.8146067363315,903.4316551866397,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-09-07,944.338623046875,954.8128835439741,926.9268380792043,944.950776960414,21926473.0,50.64336771675365,8.10496977930734,949.2930844801928,905.0358500046881,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-09-08,955.425048828125,961.7276915670202,943.3637335909106,948.578195976428,27397082.0,54.06565771237039,7.799367753911042,949.8770810847577,907.0118970173719,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-09-09,980.0236206054688,982.948262646231,943.7944599093832,945.4041824088742,55310877.0,60.59443519355367,9.433333513928005,952.7481800867301,909.8751018639639,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-09-10,1049.239990234375,1063.2737150092375,986.3716977544623,989.8858259136236,140304404.0,72.45720269633314,16.12753750127365,961.9378762912678,915.34039160398,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-09-11,1051.8472900390625,1060.054399431229,1037.0428539822522,1048.3332813865745,59470807.0,72.78950378364821,21.396484341861196,970.5006776005815,920.6936033073166,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-09-14,1044.04833984375,1070.0979877970385,1034.7302619381398,1054.2279189798085,44063445.0,70.06640491914922,24.658603539369324,977.5052168618356,925.5310439558042,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-09-15,1051.439208984375,1054.5678626798037,1037.5188229090886,1048.3105552889465,27178393.0,71.16724648403931,27.52297020915489,984.5465494449346,930.4686190549638,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-09-16,1054.0235595703125,1074.3372576523657,1047.6755813917168,1051.9604186878269,33952295.0,71.56108623019213,29.659639068872025,991.1634075521134,935.3139108398794,RELIANCE.NS,,,,,,,,,,,,,,,,
2020-09-17,1042.3251953125,1058.17259404091,1039.1964218842008,1051.9605029718427,25828669.0,67.09350653302666,30.0624629461596,996.0359587673884,939.51043179959,RELIANCE.NS,,,,,,,,,,,,,,,,
