Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
2020-01-31,676.9556884765625,684.8074844691419,673.1606217977761,680.9688073511877,6092028
2020-02-03,669.4964599609375,690.0419811466506,666.9664156330167,682.2337959777881,6416745
2020-02-04,687.3373413085938,689.1258482004398,671.851857794865,671.851857794865,5771311
2020-02-05,684.4584350585938,685.7234571750715,675.603386740039,681.3613486688687,6310409
2020-02-06,672.9425048828125,686.4214317566635,671.7647568033609,684.2839877898823,7341622
2020-02-07,678.13330078125,679.4855436150638,672.6370553367366,676.9555529175645,2853344
2020-02-10,674.5565185546875,678.7441323720849,671.5466528192961,675.2544453161873,3827682
2020-02-11,674.8617553710938,679.7036848693248,671.0667425004674,679.6164640038543,4312817
2020-02-12,681.405029296875,683.3243678869973,676.2141089900897,676.8248148935469,2948825
2020-02-13,691.1760864257812,692.7028243888549,682.4082590589513,684.8510291501902,4387430
2020-02-14,686.1160278320312,697.2394040404043,684.5020158057024,693.1390115727373,5321680
2020-02-17,688.7333984375,692.2230856262406,683.367983085451,689.474935665747,2929629
2020-02-18,695.88720703125,697.1085654915707,683.673302937667,684.8510509616184,5083346
2020-02-19,698.3299560546875,702.1685795616843,694.5785534177882,697.9373556424597,3985192
2020-02-20,695.3201293945312,703.2591459590245,692.5719796038388,700.7727652900342,4564569
2020-02-24,694.3168334960938,708.0574761586914,691.0889155962973,698.0246259606042,6627536
2020-02-25,696.54150390625,703.1718875014468,693.9242388162943,697.0649356248833,6996695
2020-02-26,682.8880615234375,699.202357386132,680.9251127678607,692.6591948675427,8760569
2020-02-27,678.6131591796875,681.1432032641432,673.6840088060297,678.7440437265493,5223386
2020-02-28,638.3509521484375,660.2487149568003,629.9320616602555,654.3162581988098,14123957
2020-03-02,646.5081787109375,668.1878928752292,640.1395100780695,642.9748809915328,9821523
2020-03-03,651.6990966796875,662.1681584737387,646.6826712367047,658.6784712090549,7826587
2020-03-04,661.9500122070312,664.3491720535806,650.4340342939145,657.7187879588399,11013444
2020-03-05,658.329345703125,674.861746366979,655.8429653380803,666.3120249776639,7755293
2020-03-06,644.676025390625,649.0817443227063,636.0826397029072,646.4644792246308,9216022
2020-03-09,614.577392578125,633.2471824379771,608.0778411585321,632.0694346045287,10308654
2020-03-11,598.4813232421875,607.1619303441408,583.6937638622527,602.5381056976345,16165009
2020-03-12,550.672607421875,584.522559945138,547.4446363665285,582.7777164826152,13965574
2020-03-13,560.4000854492188,581.9053027186134,497.28039362760063,516.4736719781396,16903113
2020-03-16,508.75274658203125,542.7771936128539,506.0045968686449,542.6463090556847,19140152
2020-03-17,484.15032958984375,516.4735360169004,479.83183244813387,513.071070814733,16059887
2020-03-18,466.1348876953125,504.25972532922486,460.6386418232366,495.53550862802723,15390183
2020-03-19,475.94970703125,486.81136919798206,444.2808060288035,444.2808060288035,16583991
2020-03-20,510.5411682128906,538.6767668653404,478.0870716757352,479.395704171198,21354894
2020-03-23,459.2864074707031,489.38495565253487,450.0823693285464,471.10771067214955,17146150
2020-03-24,514.5542602539062,524.4562775789248,455.4040851333858,455.4040851333858,20027097
2020-03-25,528.862060546875,553.9877955868019,493.52898067086636,520.8357700241271,18339548
2020-03-26,560.9672241210938,567.815714033787,534.0093688787443,536.5394134284179,14843813
2020-03-27,569.4296264648438,588.7973979098289,560.3128094948521,580.2040126349481,13495283
2020-03-30,546.7467651367188,578.8518774567575,541.8611709966333,545.3508582759506,14624804
2020-03-31,559.6585083007812,577.5431527593408,552.8536298393982,567.0740925884767,15175521
2020-04-01,525.8958129882812,556.1688579449236,518.2185123439758,553.4207081710133,13083824
2020-04-03,510.97747802734375,528.6876305802696,507.88039117114977,526.5065759986678,10221655
2020-04-07,557.4775390625,562.057753585314,534.7073510198712,536.5394155296361,15145605
2020-04-08,551.0215454101562,572.0033306931103,546.4413313106868,549.6256919363433,11806896
2020-04-09,555.078369140625,569.516939252088,551.4577973785007,564.2824084625497,11931114
2020-04-13,556.0816040039062,568.5572234651077,546.1795859179125,548.7532405415142,8330276
2020-04-15,557.5211181640625,569.9531283128706,554.5112524257239,568.2955589087354,11963447
2020-04-16,544.2603149414062,553.9006183647808,526.5065527311093,540.8579018935098,17783287
2020-04-17,548.5352172851562,563.5844936241923,546.136057289078,561.839649990681,8878320
2020-04-20,569.953125,576.6707831998137,557.4775044851451,558.3499262449028,13322913
2020-04-21,552.4174194335938,564.0206171490858,547.7063210536407,547.7063210536407,11660575
2020-04-22,559.9639282226562,562.7120782763903,547.9245176627023,552.4175113700067,8266728
2020-04-23,592.6360473632812,596.4311136894066,556.6922628432446,564.5004476710717,14451289
2020-04-24,574.0534057617188,588.8845727798787,571.2616460262699,583.2574428791934,7319940
2020-04-27,579.8114624023438,594.1192001216663,576.7143759001407,576.7143759001407,7183306
2020-04-28,576.4090576171875,590.629521412143,569.7350099680458,587.1398344318645,7296571
2020-04-29,590.23681640625,594.991524724178,574.0534065520661,581.0327792761035,8639056
2020-04-30,624.2177124023438,628.1436099646227,609.0375538621746,610.6951763544943,16253821
2020-05-04,587.75048828125,611.7420841471669,584.8278437449117,601.7964558343024,9122740
2020-05-05,587.75048828125,598.1322741796474,584.5225174605208,594.7734720577762,6393053
2020-05-06,580.9454956054688,594.5116392213879,579.3314838885068,590.5421320634464,7934250
2020-05-07,580.1168212890625,588.317553337334,577.9357670344592,580.6402530108093,4779548
2020-05-08,588.186767578125,594.0320040827745,583.2139528428739,586.4855344781182,8400321
2020-05-11,595.7767944335938,609.4301619567358,591.5019068458223,595.4278044576308,7370186
2020-05-12,599.9207763671875,602.8433676316017,589.3208318887799,591.9380968712616,7356039
2020-05-13,605.591552734375,610.607977578791,596.5183456294644,606.1585948981847,8287101
2020-05-14,574.1843872070312,586.0493015246964,569.3424039704839,574.9259243837364,16888262
2020-05-15,569.0806274414062,579.9858979858468,564.1950875368534,579.9858979858468,9255353
2020-05-18,579.2008056640625,585.0023781976655,569.6913875435332,575.6674550721581,10435442
2020-05-19,583.3011474609375,588.7101728373799,571.4362332306222,579.2880288017299,5902208
2020-05-20,584.1299438476562,587.1398093894506,575.4930008888842,583.2139117040828,5794636
2020-05-21,586.44189453125,592.7669520411301,580.5094374475245,581.4690800462167,7213225
2020-05-22,604.021240234375,607.0747166774573,587.5761098331355,588.8847425944566,11867731
2020-05-26,593.7265625,610.2153535187446,592.3743195483534,604.5882230441956,7099606
2020-05-27,615.449951171875,618.7215328246615,588.8846975015688,598.5249474554331,8774636
2020-05-28,617.151123046875,619.4193981350542,601.9709643847709,616.8021330725117,9440091
2020-05-29,611.0494384765625,619.7155412811511,596.8564775091975,612.3758844356289,28290128
2020-06-01,618.6101684570312,624.8887117017861,611.4915859517318,617.9027414082034,12276438
2020-06-02,626.1708984375,629.3101970405886,616.8415726888844,619.4502605264314,7059304
2020-06-03,620.3787841796875,629.5312939750469,615.4709447682069,628.4701263790772,11378568
2020-06-04,625.8613891601562,627.3647053049557,616.7973421959858,620.7766798875729,10782424
2020-06-05,622.1473388671875,629.3543832689901,619.5386511035964,625.1981752695832,7718679
2020-06-08,637.4457397460938,641.8230225371467,622.5453506001403,625.7730576009238,10719105
2020-06-09,634.57177734375,645.1833458877808,632.3168298227893,636.6941126418477,10078029
2020-06-10,633.0242309570312,636.2077337735532,627.1436860141067,632.2725998052946,7263049
2020-06-11,622.501220703125,630.8578426685016,619.229309238457,629.61980460947,8825715
2020-06-12,611.9779052734375,614.7192591512089,597.3427964800076,597.6080748621864,9795316
2020-06-15,607.9987182617188,622.8991631023532,605.9648448634639,612.8181502960679,7857344
2020-06-16,620.0692749023438,629.6196749068478,618.2564762397426,620.7767019446729,10131760
2020-06-17,622.2359008789062,628.1164463351948,617.2395988689696,618.9197855554698,7291916
2020-06-18,631.2999877929688,633.6875477923472,624.3140161644411,626.2594814003936,6670195
2020-06-19,623.916015625,629.5313364615843,619.892473276411,626.9668524293514,22438862
2020-06-22,622.280029296875,626.7015158572149,619.0081184475787,625.2866077739714,7804096
2020-06-23,637.2689208984375,640.6734441816088,612.022187821463,615.205690735495,12157390
2020-06-24,631.5210571289062,642.7073876933326,627.3206441641046,633.9528751611599,10220838
2020-06-25,619.4503173828125,623.9602124511259,613.2602356959036,623.2969894132428,14945284
2020-06-26,661.63134765625,664.6379265331094,627.8511750491026,628.0280453296783,26030458
2020-06-29,647.0845947265625,658.536256360578,645.6254824897842,650.3123016875679,8954428
2020-06-30,650.7985229492188,653.4514144995466,640.4522351082971,648.0129652320879,10411290
2020-07-01,647.21728515625,656.4139456826775,645.3160241672191,651.9482546314249,5477468
2020-07-02,669.0593872070312,676.8854515336699,650.3123256189192,652.0366623599136,17263756
2020-07-03,674.4535522460938,675.6031279256682,665.4337091152688,667.6444523349209,7796572
2020-07-06,675.6032104492188,685.3304818038541,673.392466959529,676.6643781189158,8810958
2020-07-07,702.2647094726562,704.7407310724881,676.9737747737137,680.3783517000525,19362533
2020-07-08,685.0651245117188,694.0849677058911,682.8543812765404,694.0849677058911,8476642
2020-07-09,691.255126953125,698.5947828645266,685.3303249620355,689.7518109295326,6854166
2020-07-10,691.3878173828125,698.506453774572,684.0039565708522,684.0039565708522,5206452
2020-07-13,704.8292236328125,712.1688811723338,695.1019523465669,696.8263430510473,10804688
2020-07-14,692.6259155273438,713.0974212461697,690.9457289339006,701.20361081687,8961822
2020-07-15,734.806884765625,750.2820882008402,702.8395143658754,706.5535739849723,30060599
2020-07-16,805.594970703125,844.9462069229812,790.7829885304825,795.9561069835751,90432109
2020-07-17,798.6531372070312,813.4651171512234,788.9258667959199,805.5948495020344,31682878
2020-07-20,826.198974609375,835.6609667203243,801.8365942578349,803.3841145665763,18421053
2020-07-21,828.3655395507812,839.8172009856002,821.6891053776034,835.6609926613165,12877784
2020-07-22,811.696533203125,830.3551851022888,804.7105627721862,830.3109810308475,14354201
2020-07-23,802.8976440429688,809.8393553916183,796.4422853539261,809.7067431971167,13051307
2020-07-24,816.07373046875,818.6382141926963,798.7415252169084,798.7415252169084,18209580
2020-07-27,838.7118530273438,842.5585250051485,812.3598021439522,814.9242321380792,16827870
2020-07-28,851.4456176757812,855.6018257021294,832.3006138753781,836.5452300407712,15818463
2020-07-29,843.7523193359375,848.925437129153,834.4229393222397,842.9564301493386,11152710
2020-07-30,850.2075805664062,860.1117203136153,847.8199672564118,850.6939332471115,12492320
2020-07-31,854.231201171875,872.3150919499203,843.000614544018,857.1051674284056,12704346
2020-08-03,846.1842041015625,853.70073200558,837.8275828724501,848.9255044537357,8479792
2020-08-04,839.9498901367188,858.3875238887551,831.7259348535086,849.3234752545586,11133170
2020-08-05,835.3956909179688,849.7655224009834,829.736166467676,841.8510505741549,9614176
2020-08-06,858.52001953125,861.6593181519451,833.4502124489969,843.177482833017,10976491
2020-08-07,840.8783569335938,857.2820616933042,839.1981704088167,857.2820616933042,8010948
2020-08-10,841.2761840820312,846.095614985898,835.9261964068049,839.1096989546281,5716319
2020-08-11,838.7118530273438,850.6940716198593,836.6337218198032,839.9940950110214,6802442
2020-08-12,844.459716796875,847.8642398100344,833.1849262303234,838.3138397718355,6908726
2020-08-13,841.1435546875,856.4418863122696,838.5348670063083,844.3270031970492,5097703
2020-08-14,843.265869140625,851.5782852064884,841.8952191439196,845.2555380312945,4663873
2020-08-17,846.7147216796875,859.9349779982091,843.7080890682441,843.7080890682441,9008210
2020-08-18,855.6018676757812,857.0609798541637,847.7758579235767,852.3742148171792,6141761
2020-08-19,848.3063354492188,859.1389766891722,846.6704071369629,858.5642158644538,6622744
2020-08-20,844.6366577148438,853.7891139394031,841.232080443629,847.9527728647897,5656501
2020-08-21,839.0213012695312,851.9762788260858,837.03163226432,851.6225383025356,6513773
2020-08-24,837.7833251953125,841.8510713879383,830.5320761807291,837.4295846684639,5798574
2020-08-25,829.5592651367188,838.8886447132926,825.5799273366259,837.8716812417573,6233918
2020-08-26,840.789794921875,843.8406311579598,829.8245416612077,832.3447671757189,5153601
2020-08-27,837.4738159179688,849.7655709862795,835.8378873679661,848.9254776876721,6154280
2020-08-28,827.0390625,842.293191158781,825.0935976155395,841.3646897741959,7593610
2020-08-31,821.1585083007812,840.52464210695,808.7783452397637,827.0391073440558,12808355
2020-09-01,808.3804321289062,826.8180100142654,806.5675794096524,819.080408316271,6907773
2020-09-02,817.0907592773438,819.2130945270953,807.8056370128285,809.1320830506164,5678118
2020-09-03,827.3043823242188,839.5519331141155,817.0907586359152,819.3015020304929,8827948
2020-09-04,812.8018798828125,821.9543352922044,808.6456718037424,809.132024521105,8650342
2020-09-07,818.0192260742188,820.2299693769291,807.4076582212094,812.5808299334866,6700385
2020-09-08,830.6204833984375,841.851070448009,818.4613949334583,822.3523248315423,12891964
2020-09-09,820.4068603515625,836.5452868688527,818.8593400005894,826.818016091308,5528947
2020-09-10,831.2837524414062,833.0081431502166,817.7982172152483,827.08333982998,5171884
2020-09-11,836.2801513671875,843.7524759905731,823.280967403019,826.7297492209618,6671903
2020-09-14,865.1964721679688,876.3828002703603,838.5790919074836,846.2724889654504,21871587
2020-09-15,868.7779541015625,878.9915778381347,859.2275533864979,866.1692660889869,11608203
2020-09-16,885.8448486328125,889.293629802505,868.3799763987241,871.9171657119572,10059251
2020-09-17,894.0245971679688,902.8675704337252,879.8758399427586,879.8758399427586,15628241
2020-09-18,886.1986083984375,900.9221268505761,883.5014583099445,894.0246183346279,12897633
2020-09-21,893.0519409179688,911.7105939477832,884.7395240007344,885.1816726883909,14140637
2020-09-22,890.9295654296875,904.1940254608987,876.5155296570831,892.2560114328086,12625762
2020-09-23,901.7620849609375,917.0162119190901,891.4600008173035,902.1158254362111,13486204
2020-09-24,862.5436401367188,892.256008934135,857.7684129495649,886.9502249365088,14427432
2020-09-25,894.4225463867188,897.4733829738328,862.1898978716415,862.8973249419166,13311078
2020-09-28,893.4940795898438,898.578789440896,882.970919352288,897.3849556136688,8554526
2020-09-29,892.2560424804688,909.05769243798,887.9229637968721,900.214718776132,8708463
2020-09-30,891.5927734375,905.4762521646705,888.7188071457352,892.2559964279073,8048817
2020-10-01,899.9052124023438,907.7312222960733,894.6878364910397,902.5138463847693,5563358
2020-10-05,927.3626708984375,932.8453797277989,900.258987075205,900.258987075205,14212509
2020-10-06,933.596923828125,937.3551875517996,912.0200469782079,932.9337008180647,9090819
2020-10-07,943.1473999023438,947.9667773736554,915.6899234798695,924.0023403185193,9284008
2020-10-08,967.1559448242188,993.9501970514276,962.4692337519003,963.8840878879503,21482613
2020-10-09,978.7404174804688,984.4883506508359,962.5134736346482,968.3940730059313,10567867
2020-10-12,1001.1130981445312,1008.0990694254565,983.4271495581197,993.0660131270067,14633537
2020-10-13,1023.83935546875,1031.1348074694358,1004.1637424972037,1004.1637424972037,17523825
2020-10-14,1005.4461059570312,1030.1180240777219,1000.2287299041109,1027.553540124952,16649573
2020-10-15,980.0225219726562,1048.776639801101,966.0948389398844,1043.4708557886165,44288251
2020-10-16,997.0451049804688,1004.5173732316811,969.98563192461,984.9744264661407,18365685
2020-10-19,995.63037109375,1007.2146443605826,986.2568411200706,1003.6774550915376,12902123
2020-10-20,1005.8882446289062,1012.2551424273161,981.5700672862295,989.4403353609686,10448776
2020-10-21,1015.4829711914062,1020.7887559753868,1003.6776216363428,1009.1160726292165,19811433
2020-10-22,998.4158325195312,1024.0161941958518,993.7732720536175,1009.8674384902097,11271335
2020-10-23,1003.2869262695312,1014.4593864729782,1001.1865255724946,1012.6717928404266,9069862
2020-10-26,994.3043823242188,1009.6330219757433,985.9921360781326,1003.0636361553968,6309368
2020-10-27,974.9985961914062,991.8466505947256,962.7536189173369,988.271462005964,10172479
2020-10-28,962.2171020507812,987.4221311380143,956.4074221662851,979.1545097639237,7608392
2020-10-29,960.6976928710938,967.0883633037904,947.5141869942629,956.3627992006061,6935616
2020-10-30,947.9610595703125,968.5183902058067,940.5872344510591,958.1503670108598,8800386
2020-11-02,958.41845703125,965.2559160136956,939.4698973366644,951.8936960357148,7183119
2020-11-03,949.7039794921875,964.7644360664073,945.1902613158157,958.1503169083257,7204782
2020-11-04,977.7691650390625,997.4774321390798,953.5026642570996,954.575176993313,15702690
2020-11-05,986.7517700195312,1003.7339109890703,982.2827855538632,992.025193510233,9568890
2020-11-06,994.572509765625,1002.0356921291277,975.7580412024462,990.3269744509661,8807127
2020-11-09,1015.84521484375,1024.2915544381694,1002.0807166365372,1009.3651853763183,10160320
2020-11-10,975.17724609375,995.55575192921,963.513151773541,995.55575192921,15622869
2020-11-11,1003.2869262695312,1006.7280221909816,971.5571392917421,979.6013106382238,12514800
2020-11-12,999.0413818359375,1020.7159544232974,995.4661946050328,1008.2921569746924,9180976
2020-11-13,1004.8065185546875,1012.6719755998353,998.3712239585313,1001.0526148912758,6363212
2020-11-14,1013.0741577148438,1018.6157645331292,1010.9737566032528,1016.247180681302,1136144
2020-11-17,1004.3596801757812,1023.3976005800974,994.4832884460598,1023.174151322329,12813968
2020-11-18,992.6063842773438,1012.4039021836517,984.4727436182193,1008.6499981148928,9839468
2020-11-19,980.2718505859375,996.3154629435222,977.6351931030179,983.1766908087816,10092343
2020-11-20,986.1708374023438,991.2208119625922,975.2218248265622,988.5394211277069,8063554
2020-11-23,1018.7945556640625,1023.2189165688268,984.9196253139229,987.6457499857298,10546363
2020-11-24,1018.9732666015625,1032.2461296195593,1012.9847615134927,1023.3975179055368,8515426
2020-11-25,997.1646728515625,1022.0568981788202,993.2319441199948,1016.2472175158011,8958701
2020-11-26,994.974609375,1001.0077381100589,981.6571236002369,1001.0077381100589,10962256
2020-11-27,983.1766967773438,1001.9464337158203,975.1325238037109,999.2650427246093,25306145
2020-12-01,1017.0068969726562,1019.1520315988159,987.6904207687387,987.6904207687387,8933802
2020-12-02,1019.73291015625,1025.5872144170328,1001.9463299356438,1013.5656896940411,6741637
2020-12-03,1006.817626953125,1025.1851996742914,1003.4658880701446,1025.1851996742914,16212632
2020-12-04,1014.1466674804688,1016.2470683599115,996.5835366941964,1005.5215056331577,10564055
2020-12-07,1022.0568237304688,1030.5478948502234,1015.3533465306624,1025.4532958208003,7792141
2020-12-08,1030.8607177734375,1043.0610682853944,1023.3975348644186,1023.3975348644186,12308330
2020-12-09,1050.39013671875,1054.233507263454,1034.1230757980636,1043.9995757823847,10039346
2020-12-10,1043.7313232421875,1047.2171529509149,1027.8664283695275,1034.480547208075,9488782
2020-12-11,1039.66455078125,1047.4852739597295,1032.5589087929459,1036.5362615098584,10574009
2020-12-14,1040.8714599609375,1048.0664611765696,1026.2577900417355,1045.2063540893519,6728187
2020-12-15,1031.9779052734375,1040.1114354499382,1029.6540550953043,1033.2292427866075,6905926
2020-12-16,1041.899169921875,1044.7593859246058,1031.0842475171949,1036.804570416572,7788404
2020-12-17,1036.0894775390625,1044.7593742272297,1033.4080864386963,1042.0779831268635,6658153
2020-12-18,1063.4395751953125,1068.0872753451836,1050.74759399117,1057.227621393892,15995676
2020-12-21,1052.267333984375,1081.2710052587802,1029.698957970501,1061.8309189894035,10858352
2020-12-22,1090.8790283203125,1093.8732258722046,1051.1944273451297,1056.467850450315,10901851
2020-12-23,1119.97216796875,1125.1561241491772,1099.8617391771277,1106.520481956819,15878346
2020-12-24,1104.77783203125,1117.156898733302,1095.7951284856526,1117.156898733302,7313885
2020-12-28,1108.576416015625,1115.458608983107,1104.7330454351925,1106.922804350462,4607051
2020-12-29,1117.514404296875,1121.2235744675975,1103.8392669025345,1103.8392669025345,6878105
2020-12-30,1114.3858642578125,1120.195543303369,1106.6545003221306,1119.9273606280765,5194690
2020-12-31,1122.4302978515625,1124.7541481922708,1107.4144648551633,1110.9896527965843,7430470
2021-01-01,1126.586181640625,1131.099899318258,1122.4301136257254,1124.3070651656897,4253550
2021-01-04,1151.43408203125,1152.9982269127208,1127.2122031165493,1134.228488335072,7208454
2021-01-05,1156.3946533203125,1161.0423542831695,1139.635958830082,1145.8478046120272,8145280
2021-01-06,1145.9371337890625,1163.723716250357,1133.3793511626056,1161.9361222161783,7161715
2021-01-07,1128.10595703125,1159.8357519842716,1122.1621848878476,1158.36096504552,10954918
2021-01-08,1172.7508544921875,1176.9517652562395,1142.4958521816964,1142.4958521816964,13186251
2021-01-11,1230.04345703125,1236.4341277623762,1197.6880474514874,1199.5649994359778,20528626
2021-01-12,1226.06591796875,1231.6521486866684,1215.5638042190633,1231.6521486866684,8309868
2021-01-13,1239.83056640625,1244.8805414242406,1215.5639553297376,1227.943022318313,14442997
2021-01-14,1224.9488525390625,1237.015112669874,1178.4266726144992,1215.5639835484312,27521697
2021-01-15,1202.1123046875,1219.5413472485125,1197.6880529106004,1215.5639939988182,15018441
2021-01-18,1172.70654296875,1197.6881285753282,1167.2990268055064,1195.900534353574,8861765
2021-01-19,1176.8177490234375,1189.6437131402874,1172.661571480133,1179.8119469159874,5585744
2021-01-20,1197.1962890625,1205.1958372822824,1180.3036138790897,1180.3036138790897,8225838
2021-01-21,1197.4197998046875,1216.502453080143,1193.2189975381832,1206.6259525667022,6142421
2021-01-22,1198.4476318359375,1211.9886775993575,1185.666400773276,1186.068565762793,9646591
2021-01-25,1184.3704833984375,1204.749100370439,1173.5555606017715,1202.1570670292326,6542611
2021-01-27,1162.8299560546875,1186.5603112522729,1148.6185612117415,1179.4545592777574,8133665
2021-01-28,1140.6634521484375,1158.7628376599287,1137.4011810571374,1154.6067697532462,4660690
2021-01-29,1107.459228515625,1154.0260308999643,1100.2641189450792,1149.6464037312007,12183519
2021-02-01,1126.988525390625,1142.2276969686686,1109.2019453799985,1117.7377493595554,8880279
2021-02-02,1136.239501953125,1156.9309255208238,1129.4019326865264,1144.0602261553588,6892490
2021-02-03,1148.21630859375,1165.5112582815439,1137.803551988041,1141.9597297532816,8182968
2021-02-04,1143.4791259765625,1156.0370169841067,1136.954473592141,1148.5291006527877,5032240
2021-02-05,1136.9991455078125,1151.8808874265274,1127.9718176002152,1149.780486291039,5477481
2021-02-08,1165.1090087890625,1170.8739552315537,1140.0379617540816,1148.9759308779865,6921922
2021-02-09,1166.8966064453125,1190.537491213238,1160.014304733667,1168.1032104597878,7965949
2021-02-10,1158.807861328125,1165.8241462646606,1147.2778577011752,1158.1822470431157,5951207
2021-02-11,1155.36669921875,1158.3608973095616,1146.7862699487837,1152.104318388908,4673317
2021-02-12,1170.6953125,1183.1637365629929,1163.3214875129217,1166.4050434105427,5797875
2021-02-15,1170.5611572265625,1187.319849464069,1168.281931439834,1179.8119335204522,4363513
2021-02-16,1153.3558349609375,1179.5887588276066,1149.4231057793538,1174.4494253453117,6896421
2021-02-17,1145.2220458984375,1157.020121689225,1139.5910816174292,1153.3555761107282,4575741
2021-02-18,1155.18798828125,1167.2989823144671,1139.591272933343,1140.4850700101533,6437551
2021-02-19,1154.16015625,1161.4892483028984,1141.200099227767,1158.450316559227,5389696
2021-02-22,1130.8316650390625,1169.577843512131,1126.183965332493,1157.4668532583955,7371303
2021-02-23,1131.8599853515625,1153.8921066530274,1123.9946359906294,1136.1502552619595,6612942
2021-02-24,1138.965576171875,1141.0212438360754,1119.0338591594307,1126.2289687493337,4537258
2021-02-25,1139.1890869140625,1161.712729192498,1136.9098607677304,1151.612778768086,8788221
2021-02-26,1120.1956787109375,1138.9654132808241,1112.5536717079149,1134.2282461517125,15132388
2021-03-01,1132.4405517578125,1148.0819958428651,1125.2901773189312,1129.133547222252,5756286
2021-03-02,1165.9581298828125,1170.8740131441045,1143.3450232384396,1146.0711475984947,10461434
2021-03-03,1200.86083984375,1203.9443954323872,1169.0863171681979,1179.0967985657444,9056399
2021-03-04,1189.0628662109375,1219.0050669468922,1185.085513039192,1193.2190442537121,12041941
2021-03-05,1176.862548828125,1197.688064031708,1166.4499003324202,1187.4093978105404,6486176
2021-03-08,1193.889404296875,1203.1401819025514,1177.3094254497194,1184.1023702847697,5119392
2021-03-09,1202.648681640625,1207.0281999640133,1178.6948767122094,1188.303195138489,6518173
2021-03-10,1222.8485107421875,1228.0772018984849,1211.095057185187,1212.7932934777348,7925984
2021-03-12,1228.836669921875,1243.8971261570825,1224.5465101825002,1227.183167446093,9462061
2021-03-15,1227.7193603515625,1233.3503242820548,1214.2230494188375,1224.5017134367372,6658635
2021-03-16,1237.0150146484375,1256.6785481182826,1233.8867252327802,1238.8473420914672,9352771
2021-03-17,1239.6962890625,1251.3156486571738,1235.2273046030102,1244.3887227449645,7626744
2021-03-18,1195.095947265625,1245.7295691532304,1174.002359880013,1245.7295691532304,10961755
2021-03-19,1201.6651611328125,1211.2734775085303,1178.0242775066113,1188.749839972529,12767112
2021-03-22,1225.217041015625,1229.8647420378688,1194.2022178857571,1206.715376598352,4862758
2021-03-23,1225.88720703125,1236.3445873337382,1215.2062683931006,1226.6915369729268,7165335
2021-03-24,1209.9775390625,1224.9039034735133,1203.2740623917937,1213.6420844879397,6134303
2021-03-25,1192.146484375,1208.8604446624672,1186.6048775014394,1203.7211119032736,8749994
2021-03-26,1194.2913818359375,1212.614218404046,1190.5374784741666,1201.8886555349093,4922071
2021-03-30,1238.1771240234375,1251.3158973026807,1194.246976236201,1203.8552947333465,10546381
2021-03-31,1222.759033203125,1240.5902397648056,1218.513497440241,1235.2274577485312,8220987
2021-04-01,1238.08740234375,1243.807724233048,1225.3955302101122,1233.4397021808568,5675155
2021-04-05,1260.1644287109375,1273.660741767397,1239.6964553202663,1243.2716433673327,9479572
2021-04-06,1261.1923828125,1274.5546051922422,1257.0808290592688,1271.8732140172235,5793571
2021-04-07,1278.3084716796875,1282.5540075822048,1257.2148835431346,1260.4772645315486,5879234
2021-04-08,1286.93359375,1297.5250664209318,1270.0855420541707,1278.1297150861817,5654434
2021-04-09,1288.0062255859375,1300.4746502396172,1278.174458470724,1300.4746502396172,6052712
