Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2020-06-24,780.2858276367188,800.5398315469669,772.9926279248398,783.9211693289436,51586221
2020-06-25,775.7925415039062,789.8371168459703,773.6023058840819,779.9020403666149,39679374
2020-06-26,786.5179443359375,791.191964274281,775.3861571652835,780.7150021666101,30921913
2020-06-29,778.1634521484375,785.6598967514907,774.7313543352946,780.3762638421109,25621946
2020-06-30,769.560546875,786.2243018289918,765.6993848508981,784.4179786955026,30276420
2020-07-01,784.6889038085938,789.8370801059237,771.3443062214384,776.7408788298266,28464103
2020-07-02,798.1976928710938,801.485081567038,786.725864305351,790.3306639056832,28789533
2020-07-03,810.689697265625,813.0022452904714,801.6664242784979,807.0168938963399,29434266
2020-07-06,839.6640625,842.4753051236336,812.5941809641026,818.4434654093601,47016185
2020-07-07,826.8092041015625,845.3545651080822,819.0329064848479,843.3821557977242,35189589
2020-07-08,815.2694091796875,832.0236438535034,811.6419416064408,827.0812567649883,26204095
2020-07-09,827.1719970703125,832.0463807901345,809.9416146203339,820.257200151335,36418942
